userId,userSessionId,teamLevel,platformType,count_gameclicks,gameclicks_category,count_hits,hits_percent,hits_percent_category,count_buyId,avg_price,total_buy,buy_category
1701,19282,4,windows,249,Medium,35,14,Medium,0,0.00,0.00,NonSpenders
38,19283,4,iphone,292,Medium,30,10,Medium,0,0.00,0.00,NonSpenders
46,19284,4,windows,266,Medium,25,9,Low,0,0.00,0.00,NonSpenders
497,19309,5,android,30,Low,1,3,Low,0,0.00,0.00,NonSpenders
1267,19310,3,iphone,19,Low,1,5,Low,0,0.00,0.00,NonSpenders
2361,19358,5,iphone,14,Low,2,14,Medium,1,10.00,10.00,ThriftySpenders
2012,19359,3,windows,134,Medium,17,13,Medium,0,0.00,0.00,NonSpenders
1667,19429,5,iphone,60,Low,6,10,Medium,0,0.00,0.00,NonSpenders
1468,19430,3,iphone,58,Low,6,10,Medium,0,0.00,0.00,NonSpenders
2356,19467,4,android,1207,High,121,10,Medium,0,0.00,0.00,NonSpenders
392,19477,5,android,209,Medium,26,12,Medium,0,0.00,0.00,NonSpenders
922,19509,4,iphone,292,Medium,34,12,Medium,0,0.00,0.00,NonSpenders
1502,19510,4,iphone,313,Medium,28,9,Low,0,0.00,0.00,NonSpenders
1210,19511,4,iphone,333,Medium,38,11,Medium,2,7.50,15.00,ThriftySpenders
366,19537,5,android,37,Low,2,5,Low,0,0.00,0.00,NonSpenders
1044,19578,1,iphone,281,Medium,31,11,Medium,2,7.50,15.00,ThriftySpenders
1146,19599,4,mac,279,Medium,32,11,Medium,2,3.50,7.00,ThriftySpenders
1884,19600,4,android,274,Medium,27,10,Medium,0,0.00,0.00,NonSpenders
2182,19601,4,windows,271,Medium,24,9,Low,0,0.00,0.00,NonSpenders
397,19602,4,iphone,287,Medium,38,13,Medium,0,0.00,0.00,NonSpenders
472,19611,5,android,15,Low,0,0,Zero,0,0.00,0.00,NonSpenders
1841,19612,5,mac,59,Low,5,8,Low,0,0.00,0.00,NonSpenders
186,19613,4,android,301,Medium,33,11,Medium,0,0.00,0.00,NonSpenders
290,19656,1,linux,21,Low,4,19,Medium,0,0.00,0.00,NonSpenders
1734,19693,4,android,404,Medium,41,10,Medium,2,3.00,6.00,ThriftySpenders
1051,19694,4,iphone,145,Medium,15,10,Medium,0,0.00,0.00,NonSpenders
150,19695,4,iphone,419,Medium,35,8,Low,0,0.00,0.00,NonSpenders
1477,19696,3,iphone,925,High,100,11,Medium,2,15.00,30.00,AverageSpenders
161,19706,3,windows,59,Low,7,12,Medium,0,0.00,0.00,NonSpenders
2365,19742,3,windows,109,Medium,11,10,Medium,1,1.00,1.00,ThriftySpenders
1125,19743,1,android,293,Medium,33,11,Medium,1,3.00,3.00,ThriftySpenders
168,19750,3,iphone,225,Medium,27,12,Medium,0,0.00,0.00,NonSpenders
1141,19751,3,android,235,Medium,25,11,Medium,0,0.00,0.00,NonSpenders
1537,19752,3,android,197,Medium,29,15,Medium,1,2.00,2.00,ThriftySpenders
1676,19753,3,windows,235,Medium,18,8,Low,0,0.00,0.00,NonSpenders
971,19754,3,android,213,Medium,18,8,Low,0,0.00,0.00,NonSpenders
1298,19755,3,iphone,211,Medium,21,10,Medium,0,0.00,0.00,NonSpenders
1068,19756,3,linux,205,Medium,23,11,Medium,0,0.00,0.00,NonSpenders
2043,19757,3,android,194,Medium,22,11,Medium,0,0.00,0.00,NonSpenders
2275,19800,5,linux,37,Low,7,19,Medium,0,0.00,0.00,NonSpenders
1933,19801,5,iphone,216,Medium,20,9,Low,0,0.00,0.00,NonSpenders
48,19817,5,android,275,Medium,28,10,Medium,0,0.00,0.00,NonSpenders
1674,19841,5,android,172,Medium,13,8,Low,0,0.00,0.00,NonSpenders
2151,19842,5,android,196,Medium,16,8,Low,0,0.00,0.00,NonSpenders
2289,19843,5,iphone,198,Medium,23,12,Medium,0,0.00,0.00,NonSpenders
1657,19844,5,android,185,Medium,25,14,Medium,1,3.00,3.00,ThriftySpenders
1719,19845,5,windows,163,Medium,20,12,Medium,0,0.00,0.00,NonSpenders
668,19846,5,linux,182,Medium,25,14,Medium,0,0.00,0.00,NonSpenders
1120,19855,5,android,54,Low,7,13,Medium,0,0.00,0.00,NonSpenders
1547,19878,4,iphone,315,Medium,31,10,Medium,0,0.00,0.00,NonSpenders
1830,19879,4,iphone,324,Medium,27,8,Low,0,0.00,0.00,NonSpenders
66,19880,4,android,311,Medium,35,11,Medium,0,0.00,0.00,NonSpenders
1936,19881,4,android,323,Medium,28,9,Low,0,0.00,0.00,NonSpenders
236,19893,5,android,207,Medium,22,11,Medium,0,0.00,0.00,NonSpenders
957,19894,3,android,81,Low,7,9,Low,0,0.00,0.00,NonSpenders
701,19916,5,windows,10,Low,1,10,Medium,1,1.00,1.00,ThriftySpenders
2259,19927,2,linux,273,Medium,26,10,Medium,0,0.00,0.00,NonSpenders
418,19928,2,iphone,304,Medium,36,12,Medium,0,0.00,0.00,NonSpenders
290,19929,2,linux,287,Medium,19,7,Low,0,0.00,0.00,NonSpenders
1634,19954,4,iphone,387,Medium,40,10,Medium,1,2.00,2.00,ThriftySpenders
1190,19955,4,iphone,404,Medium,54,13,Medium,3,16.67,50.01,HighSpenders
1803,19956,3,iphone,493,Medium,49,10,Medium,0,0.00,0.00,NonSpenders
531,19957,3,android,506,High,51,10,Medium,0,0.00,0.00,NonSpenders
228,19965,5,android,32,Low,3,9,Low,0,0.00,0.00,NonSpenders
2174,19966,5,iphone,27,Low,2,7,Low,1,10.00,10.00,ThriftySpenders
2044,20008,3,iphone,104,Medium,9,9,Low,0,0.00,0.00,NonSpenders
2128,20015,4,android,285,Medium,32,11,Medium,0,0.00,0.00,NonSpenders
1517,20016,4,windows,333,Medium,30,9,Low,0,0.00,0.00,NonSpenders
1581,20017,4,android,315,Medium,41,13,Medium,1,5.00,5.00,ThriftySpenders
1066,20026,5,android,3,Low,1,33,High,0,0.00,0.00,NonSpenders
911,20051,4,android,578,High,67,12,Medium,0,0.00,0.00,NonSpenders
161,20052,4,windows,555,High,54,10,Medium,0,0.00,0.00,NonSpenders
1069,20060,3,windows,89,Low,6,7,Low,0,0.00,0.00,NonSpenders
1691,20081,5,iphone,12,Low,2,17,Medium,0,0.00,0.00,NonSpenders
784,20134,4,android,226,Medium,26,12,Medium,0,0.00,0.00,NonSpenders
1527,20135,4,windows,233,Medium,28,12,Medium,0,0.00,0.00,NonSpenders
1868,20136,4,iphone,246,Medium,32,13,Medium,0,0.00,0.00,NonSpenders
1468,20137,4,iphone,217,Medium,20,9,Low,0,0.00,0.00,NonSpenders
2031,20138,3,iphone,352,Medium,35,10,Medium,0,0.00,0.00,NonSpenders
2136,20148,5,iphone,12,Low,0,0,Zero,0,0.00,0.00,NonSpenders
1369,20149,4,iphone,147,Medium,9,6,Low,0,0.00,0.00,NonSpenders
2253,20150,3,iphone,368,Medium,47,13,Medium,0,0.00,0.00,NonSpenders
103,20170,1,windows,457,Medium,55,12,Medium,0,0.00,0.00,NonSpenders
1885,20293,5,mac,7,Low,0,0,Zero,0,0.00,0.00,NonSpenders
709,20338,5,android,313,Medium,30,10,Medium,0,0.00,0.00,NonSpenders
1563,20339,5,iphone,206,Medium,15,7,Low,1,20.00,20.00,AverageSpenders
977,20340,5,iphone,349,Medium,34,10,Medium,1,10.00,10.00,ThriftySpenders
738,20341,5,iphone,324,Medium,25,8,Low,0,0.00,0.00,NonSpenders
2269,20342,2,windows,507,High,46,9,Low,3,1.00,3.00,ThriftySpenders
2017,20348,3,android,486,Medium,62,13,Medium,0,0.00,0.00,NonSpenders
1342,20349,3,mac,129,Medium,11,9,Low,0,0.00,0.00,NonSpenders
1249,20361,5,windows,392,Medium,38,10,Medium,2,3.00,6.00,ThriftySpenders
973,20362,5,iphone,390,Medium,60,15,Medium,0,0.00,0.00,NonSpenders
356,20363,5,iphone,398,Medium,46,12,Medium,0,0.00,0.00,NonSpenders
2113,20370,5,iphone,3,Low,0,0,Zero,0,0.00,0.00,NonSpenders
1161,20371,5,android,11,Low,1,9,Low,0,0.00,0.00,NonSpenders
653,20443,5,iphone,5,Low,1,20,Medium,0,0.00,0.00,NonSpenders
624,20510,6,iphone,142,Medium,18,13,Medium,3,8.33,24.99,AverageSpenders
514,20511,6,windows,148,Medium,13,9,Low,0,0.00,0.00,NonSpenders
2103,20512,6,iphone,131,Medium,15,11,Medium,0,0.00,0.00,NonSpenders
518,20513,6,linux,35,Low,1,3,Low,1,1.00,1.00,ThriftySpenders
569,20514,6,iphone,137,Medium,18,13,Medium,0,0.00,0.00,NonSpenders
2353,20515,6,iphone,105,Medium,10,10,Medium,0,0.00,0.00,NonSpenders
1908,20516,6,android,114,Medium,10,9,Low,0,0.00,0.00,NonSpenders
1450,20517,6,android,127,Medium,12,9,Low,0,0.00,0.00,NonSpenders
1269,20518,6,iphone,144,Medium,20,14,Medium,0,0.00,0.00,NonSpenders
261,20519,6,android,118,Medium,21,18,Medium,0,0.00,0.00,NonSpenders
847,20520,6,windows,137,Medium,12,9,Low,0,0.00,0.00,NonSpenders
1337,20521,6,windows,124,Medium,11,9,Low,2,1.50,3.00,ThriftySpenders
1175,20522,6,iphone,139,Medium,15,11,Medium,0,0.00,0.00,NonSpenders
673,20523,6,iphone,149,Medium,12,8,Low,0,0.00,0.00,NonSpenders
2314,20524,6,windows,171,Medium,16,9,Low,0,0.00,0.00,NonSpenders
2383,20525,6,android,136,Medium,14,10,Medium,0,0.00,0.00,NonSpenders
1241,20526,6,iphone,158,Medium,10,6,Low,2,11.00,22.00,AverageSpenders
464,20527,6,iphone,160,Medium,24,15,Medium,1,20.00,20.00,AverageSpenders
1889,20528,6,iphone,140,Medium,14,10,Medium,2,15.00,30.00,AverageSpenders
584,20529,6,android,159,Medium,15,9,Low,0,0.00,0.00,NonSpenders
1024,20530,6,iphone,161,Medium,12,7,Low,0,0.00,0.00,NonSpenders
1885,20531,6,mac,156,Medium,22,14,Medium,1,20.00,20.00,AverageSpenders
1277,20532,6,windows,89,Low,10,11,Medium,3,1.00,3.00,ThriftySpenders
411,20533,6,iphone,96,Low,8,8,Low,0,0.00,0.00,NonSpenders
1143,20534,6,android,89,Low,6,7,Low,4,3.50,14.00,ThriftySpenders
1652,20535,6,android,102,Medium,10,10,Medium,0,0.00,0.00,NonSpenders
1082,20536,6,iphone,88,Low,10,11,Medium,0,0.00,0.00,NonSpenders
21,20537,6,android,95,Low,7,7,Low,0,0.00,0.00,NonSpenders
1300,20538,6,android,111,Medium,8,7,Low,3,3.00,9.00,ThriftySpenders
900,20539,6,linux,95,Low,14,15,Medium,0,0.00,0.00,NonSpenders
2214,20540,6,windows,94,Low,10,11,Medium,0,0.00,0.00,NonSpenders
2279,20541,6,iphone,101,Medium,14,14,Medium,0,0.00,0.00,NonSpenders
371,20542,6,android,93,Low,12,13,Medium,2,11.50,23.00,AverageSpenders
1027,20543,6,iphone,100,Medium,13,13,Medium,3,10.67,32.01,HighSpenders
174,20544,6,android,88,Low,10,11,Medium,0,0.00,0.00,NonSpenders
1091,20545,6,mac,111,Medium,14,13,Medium,2,2.00,4.00,ThriftySpenders
430,20546,6,android,88,Low,3,3,Low,2,2.50,5.00,ThriftySpenders
756,20547,6,android,100,Medium,9,9,Low,0,0.00,0.00,NonSpenders
1629,20548,6,iphone,161,Medium,13,8,Low,0,0.00,0.00,NonSpenders
1924,20549,6,iphone,124,Medium,18,15,Medium,0,0.00,0.00,NonSpenders
2222,20550,6,iphone,146,Medium,17,12,Medium,1,20.00,20.00,AverageSpenders
1260,20551,6,iphone,163,Medium,27,17,Medium,0,0.00,0.00,NonSpenders
222,20552,6,iphone,142,Medium,18,13,Medium,1,5.00,5.00,ThriftySpenders
303,20553,6,android,53,Low,6,11,Medium,0,0.00,0.00,NonSpenders
390,20554,6,linux,155,Medium,19,12,Medium,0,0.00,0.00,NonSpenders
1155,20555,6,iphone,150,Medium,28,19,Medium,1,10.00,10.00,ThriftySpenders
969,20556,6,iphone,156,Medium,16,10,Medium,2,12.50,25.00,AverageSpenders
1623,20557,6,iphone,93,Low,11,12,Medium,6,9.00,54.00,HighSpenders
1362,20558,6,iphone,101,Medium,18,18,Medium,1,5.00,5.00,ThriftySpenders
1072,20559,6,iphone,95,Low,12,13,Medium,4,13.00,52.00,HighSpenders
1513,20560,6,mac,90,Low,10,11,Medium,0,0.00,0.00,NonSpenders
1555,20561,6,iphone,100,Medium,11,11,Medium,0,0.00,0.00,NonSpenders
2208,20562,6,android,99,Low,17,17,Medium,0,0.00,0.00,NonSpenders
860,20563,6,iphone,97,Low,11,11,Medium,0,0.00,0.00,NonSpenders
271,20564,6,android,88,Low,11,13,Medium,1,3.00,3.00,ThriftySpenders
39,20565,6,android,105,Medium,10,10,Medium,0,0.00,0.00,NonSpenders
1182,20566,6,iphone,101,Medium,8,8,Low,0,0.00,0.00,NonSpenders
1222,20567,6,iphone,92,Low,7,8,Low,0,0.00,0.00,NonSpenders
311,20568,6,iphone,93,Low,11,12,Medium,0,0.00,0.00,NonSpenders
449,20569,6,android,86,Low,9,10,Medium,0,0.00,0.00,NonSpenders
1658,20570,6,iphone,70,Low,7,10,Medium,2,12.50,25.00,AverageSpenders
849,20571,6,iphone,81,Low,12,15,Medium,0,0.00,0.00,NonSpenders
121,20572,6,android,64,Low,7,11,Medium,2,3.00,6.00,ThriftySpenders
1034,20573,6,iphone,67,Low,9,13,Medium,0,0.00,0.00,NonSpenders
970,20574,6,iphone,73,Low,12,16,Medium,3,16.67,50.01,HighSpenders
1874,20575,6,mac,60,Low,12,20,Medium,1,5.00,5.00,ThriftySpenders
374,20576,6,android,65,Low,10,15,Medium,1,3.00,3.00,ThriftySpenders
217,20577,6,mac,66,Low,3,5,Low,0,0.00,0.00,NonSpenders
1205,20578,6,android,70,Low,12,17,Medium,0,0.00,0.00,NonSpenders
1958,20579,6,android,76,Low,10,13,Medium,1,3.00,3.00,ThriftySpenders
283,20580,6,windows,65,Low,8,12,Medium,0,0.00,0.00,NonSpenders
538,20581,6,android,66,Low,2,3,Low,0,0.00,0.00,NonSpenders
1275,20582,6,iphone,77,Low,10,13,Medium,0,0.00,0.00,NonSpenders
1076,20583,6,iphone,73,Low,9,12,Medium,0,0.00,0.00,NonSpenders
934,20584,6,windows,63,Low,3,5,Low,2,1.50,3.00,ThriftySpenders
1064,20585,6,windows,64,Low,11,17,Medium,2,1.00,2.00,ThriftySpenders
1979,20586,6,iphone,64,Low,6,9,Low,0,0.00,0.00,NonSpenders
1685,20587,6,iphone,68,Low,9,13,Medium,0,0.00,0.00,NonSpenders
2187,20588,6,android,62,Low,7,11,Medium,0,0.00,0.00,NonSpenders
1066,20589,6,android,72,Low,4,6,Low,0,0.00,0.00,NonSpenders
453,20590,6,android,91,Low,7,8,Low,0,0.00,0.00,NonSpenders
1145,20591,6,windows,111,Medium,20,18,Medium,2,1.00,2.00,ThriftySpenders
355,20592,6,iphone,100,Medium,15,15,Medium,3,15.00,45.00,HighSpenders
1560,20593,6,android,105,Medium,13,12,Medium,0,0.00,0.00,NonSpenders
1215,20594,6,android,120,Medium,14,12,Medium,0,0.00,0.00,NonSpenders
2099,20595,6,windows,113,Medium,12,11,Medium,0,0.00,0.00,NonSpenders
1801,20596,6,android,129,Medium,17,13,Medium,1,3.00,3.00,ThriftySpenders
440,20597,6,linux,114,Medium,7,6,Low,0,0.00,0.00,NonSpenders
1806,20598,6,iphone,126,Medium,13,10,Medium,2,5.00,10.00,ThriftySpenders
1384,20599,6,android,98,Low,14,14,Medium,2,2.00,4.00,ThriftySpenders
719,20600,6,mac,115,Medium,11,10,Medium,0,0.00,0.00,NonSpenders
2129,20601,6,iphone,118,Medium,13,11,Medium,0,0.00,0.00,NonSpenders
286,20602,6,iphone,114,Medium,11,10,Medium,2,10.00,20.00,AverageSpenders
1589,20603,6,iphone,46,Low,4,9,Low,0,0.00,0.00,NonSpenders
342,20604,6,android,53,Low,6,11,Medium,0,0.00,0.00,NonSpenders
852,20605,6,android,57,Low,6,11,Medium,0,0.00,0.00,NonSpenders
30,20606,6,iphone,42,Low,2,5,Low,0,0.00,0.00,NonSpenders
155,20607,6,android,52,Low,6,12,Medium,0,0.00,0.00,NonSpenders
1349,20608,6,iphone,37,Low,5,14,Medium,0,0.00,0.00,NonSpenders
76,20609,6,windows,44,Low,3,7,Low,2,2.00,4.00,ThriftySpenders
2149,20610,6,android,38,Low,2,5,Low,0,0.00,0.00,NonSpenders
415,20611,6,iphone,43,Low,4,9,Low,1,5.00,5.00,ThriftySpenders
204,20612,6,windows,49,Low,8,16,Medium,0,0.00,0.00,NonSpenders
60,20613,6,iphone,44,Low,5,11,Medium,0,0.00,0.00,NonSpenders
844,20614,6,iphone,61,Low,5,8,Low,2,12.50,25.00,AverageSpenders
208,20615,6,iphone,52,Low,5,10,Medium,3,11.67,35.01,HighSpenders
157,20616,6,iphone,58,Low,5,9,Low,0,0.00,0.00,NonSpenders
534,20617,6,android,62,Low,10,16,Medium,0,0.00,0.00,NonSpenders
90,20618,6,android,54,Low,9,17,Medium,1,3.00,3.00,ThriftySpenders
737,20619,6,windows,42,Low,5,12,Medium,0,0.00,0.00,NonSpenders
2348,20620,6,android,62,Low,7,11,Medium,0,0.00,0.00,NonSpenders
1717,20621,6,iphone,42,Low,4,10,Medium,2,10.00,20.00,AverageSpenders
1453,20622,6,iphone,42,Low,7,17,Medium,0,0.00,0.00,NonSpenders
1782,20623,6,android,49,Low,10,20,Medium,3,4.00,12.00,ThriftySpenders
1022,20624,6,windows,46,Low,4,9,Low,3,1.67,5.01,ThriftySpenders
233,20625,6,android,59,Low,6,10,Medium,3,3.67,11.01,ThriftySpenders
379,20626,6,mac,57,Low,2,4,Low,0,0.00,0.00,NonSpenders
75,20627,6,iphone,57,Low,13,23,High,0,0.00,0.00,NonSpenders
2,20628,6,iphone,52,Low,3,6,Low,0,0.00,0.00,NonSpenders
944,20629,6,android,55,Low,6,11,Medium,0,0.00,0.00,NonSpenders
1509,20630,6,mac,61,Low,6,10,Medium,0,0.00,0.00,NonSpenders
985,20631,6,android,47,Low,2,4,Low,4,2.50,10.00,ThriftySpenders
472,20632,6,android,53,Low,6,11,Medium,0,0.00,0.00,NonSpenders
1807,20633,6,iphone,157,Medium,18,11,Medium,0,0.00,0.00,NonSpenders
1038,20634,6,android,164,Medium,17,10,Medium,0,0.00,0.00,NonSpenders
791,20635,6,iphone,185,Medium,21,11,Medium,0,0.00,0.00,NonSpenders
643,20636,6,android,153,Medium,20,13,Medium,1,3.00,3.00,ThriftySpenders
2216,20637,6,iphone,172,Medium,23,13,Medium,1,20.00,20.00,AverageSpenders
357,20638,6,android,155,Medium,15,10,Medium,4,2.75,11.00,ThriftySpenders
2305,20639,6,iphone,153,Medium,20,13,Medium,0,0.00,0.00,NonSpenders
339,20640,6,android,177,Medium,16,9,Low,0,0.00,0.00,NonSpenders
820,20641,6,android,89,Low,10,11,Medium,1,3.00,3.00,ThriftySpenders
221,20642,6,iphone,79,Low,14,18,Medium,2,6.00,12.00,ThriftySpenders
1065,20643,6,iphone,97,Low,13,13,Medium,1,20.00,20.00,AverageSpenders
611,20644,6,iphone,91,Low,17,19,Medium,1,20.00,20.00,AverageSpenders
1834,20645,6,android,75,Low,6,8,Low,0,0.00,0.00,NonSpenders
1892,20646,6,linux,78,Low,8,10,Medium,4,1.25,5.00,ThriftySpenders
471,20647,6,iphone,77,Low,16,21,High,5,14.40,72.00,HighSpenders
175,20648,6,windows,89,Low,7,8,Low,0,0.00,0.00,NonSpenders
1329,20649,6,android,70,Low,14,20,Medium,4,3.25,13.00,ThriftySpenders
856,20650,6,iphone,92,Low,12,13,Medium,1,20.00,20.00,AverageSpenders
382,20651,6,iphone,85,Low,12,14,Medium,1,10.00,10.00,ThriftySpenders
2384,20652,6,windows,75,Low,9,12,Medium,1,2.00,2.00,ThriftySpenders
242,20653,6,iphone,85,Low,8,9,Low,0,0.00,0.00,NonSpenders
1935,20654,6,windows,70,Low,10,14,Medium,0,0.00,0.00,NonSpenders
1071,20655,6,android,81,Low,4,5,Low,0,0.00,0.00,NonSpenders
2073,20656,6,android,82,Low,9,11,Medium,3,5.33,15.99,ThriftySpenders
1465,20657,6,android,198,Medium,21,11,Medium,1,3.00,3.00,ThriftySpenders
2194,20658,6,iphone,235,Medium,33,14,Medium,0,0.00,0.00,NonSpenders
662,20659,6,iphone,200,Medium,21,11,Medium,0,0.00,0.00,NonSpenders
1139,20660,6,android,236,Medium,18,8,Low,0,0.00,0.00,NonSpenders
544,20661,6,iphone,189,Medium,20,11,Medium,0,0.00,0.00,NonSpenders
322,20662,6,iphone,224,Medium,27,12,Medium,0,0.00,0.00,NonSpenders
2275,20663,6,linux,248,Medium,26,10,Medium,0,0.00,0.00,NonSpenders
1815,20664,6,iphone,306,Medium,42,14,Medium,1,10.00,10.00,ThriftySpenders
1183,20665,6,linux,307,Medium,41,13,Medium,0,0.00,0.00,NonSpenders
1273,20666,6,windows,309,Medium,34,11,Medium,0,0.00,0.00,NonSpenders
1120,20667,6,android,333,Medium,39,12,Medium,1,3.00,3.00,ThriftySpenders
2229,20668,6,iphone,76,Low,11,14,Medium,3,11.67,35.01,HighSpenders
2199,20669,6,android,82,Low,13,16,Medium,1,10.00,10.00,ThriftySpenders
2243,20670,6,android,89,Low,9,10,Medium,0,0.00,0.00,NonSpenders
807,20671,6,linux,97,Low,5,5,Low,0,0.00,0.00,NonSpenders
279,20672,6,windows,89,Low,6,7,Low,3,1.00,3.00,ThriftySpenders
868,20673,6,iphone,91,Low,8,9,Low,1,20.00,20.00,AverageSpenders
699,20674,6,mac,76,Low,10,13,Medium,0,0.00,0.00,NonSpenders
1224,20675,6,iphone,81,Low,7,9,Low,0,0.00,0.00,NonSpenders
2146,20676,6,linux,81,Low,10,12,Medium,1,1.00,1.00,ThriftySpenders
576,20677,6,android,90,Low,5,6,Low,0,0.00,0.00,NonSpenders
400,20678,6,iphone,78,Low,6,8,Low,0,0.00,0.00,NonSpenders
2127,20679,6,linux,78,Low,7,9,Low,1,3.00,3.00,ThriftySpenders
740,20680,6,iphone,103,Medium,19,18,Medium,2,15.00,30.00,AverageSpenders
1882,20681,6,android,77,Low,7,9,Low,0,0.00,0.00,NonSpenders
1126,20682,6,iphone,84,Low,5,6,Low,0,0.00,0.00,NonSpenders
1226,20683,6,android,90,Low,14,16,Medium,3,3.67,11.01,ThriftySpenders
861,20684,6,linux,90,Low,7,8,Low,3,1.00,3.00,ThriftySpenders
305,20685,6,android,100,Medium,7,7,Low,2,4.00,8.00,ThriftySpenders
701,20686,6,windows,88,Low,7,8,Low,2,1.00,2.00,ThriftySpenders
812,20687,6,android,120,Medium,14,12,Medium,0,0.00,0.00,NonSpenders
445,20688,6,android,111,Medium,13,12,Medium,4,3.00,12.00,ThriftySpenders
321,20689,6,windows,95,Low,7,7,Low,0,0.00,0.00,NonSpenders
127,20690,6,iphone,106,Medium,12,11,Medium,2,10.00,20.00,AverageSpenders
2161,20691,6,android,113,Medium,17,15,Medium,2,2.00,4.00,ThriftySpenders
1351,20692,6,iphone,107,Medium,11,10,Medium,0,0.00,0.00,NonSpenders
1731,20693,6,iphone,98,Low,10,10,Medium,0,0.00,0.00,NonSpenders
2178,20694,6,iphone,97,Low,14,14,Medium,0,0.00,0.00,NonSpenders
962,20695,6,iphone,119,Medium,14,12,Medium,0,0.00,0.00,NonSpenders
108,20696,6,iphone,122,Medium,15,12,Medium,0,0.00,0.00,NonSpenders
1001,20697,6,android,107,Medium,17,16,Medium,0,0.00,0.00,NonSpenders
2227,20698,6,iphone,122,Medium,14,11,Medium,2,10.00,20.00,AverageSpenders
1953,20699,6,windows,112,Medium,11,10,Medium,1,1.00,1.00,ThriftySpenders
1073,20700,6,android,126,Medium,13,10,Medium,0,0.00,0.00,NonSpenders
591,20701,6,windows,127,Medium,13,10,Medium,0,0.00,0.00,NonSpenders
210,20702,6,android,146,Medium,14,10,Medium,2,3.00,6.00,ThriftySpenders
2040,20703,6,android,154,Medium,13,8,Low,0,0.00,0.00,NonSpenders
1880,20704,6,windows,139,Medium,15,11,Medium,1,1.00,1.00,ThriftySpenders
1043,20705,6,iphone,133,Medium,12,9,Low,0,0.00,0.00,NonSpenders
723,20706,6,iphone,125,Medium,19,15,Medium,0,0.00,0.00,NonSpenders
289,20707,6,iphone,160,Medium,20,13,Medium,0,0.00,0.00,NonSpenders
366,20708,6,android,149,Medium,15,10,Medium,0,0.00,0.00,NonSpenders
2113,20709,6,iphone,149,Medium,16,11,Medium,2,15.00,30.00,AverageSpenders
1926,20710,6,android,175,Medium,11,6,Low,1,3.00,3.00,ThriftySpenders
1591,20711,6,iphone,184,Medium,24,13,Medium,0,0.00,0.00,NonSpenders
827,20712,6,iphone,172,Medium,15,9,Low,3,11.67,35.01,HighSpenders
2262,20713,6,android,176,Medium,21,12,Medium,0,0.00,0.00,NonSpenders
935,20714,6,iphone,203,Medium,25,12,Medium,0,0.00,0.00,NonSpenders
1099,20715,6,iphone,171,Medium,18,11,Medium,0,0.00,0.00,NonSpenders
1890,20716,6,android,192,Medium,21,11,Medium,0,0.00,0.00,NonSpenders
1389,20717,6,windows,183,Medium,18,10,Medium,0,0.00,0.00,NonSpenders
1820,20718,6,iphone,185,Medium,16,9,Low,0,0.00,0.00,NonSpenders
1485,20719,6,iphone,133,Medium,12,9,Low,0,0.00,0.00,NonSpenders
1318,20720,6,iphone,144,Medium,15,10,Medium,1,20.00,20.00,AverageSpenders
757,20721,6,android,135,Medium,7,5,Low,0,0.00,0.00,NonSpenders
810,20722,6,android,112,Medium,11,10,Medium,3,4.67,14.01,ThriftySpenders
1278,20723,6,windows,142,Medium,20,14,Medium,0,0.00,0.00,NonSpenders
2030,20724,6,windows,118,Medium,12,10,Medium,0,0.00,0.00,NonSpenders
1393,20725,6,linux,136,Medium,17,13,Medium,2,5.50,11.00,ThriftySpenders
448,20726,6,android,129,Medium,10,8,Low,0,0.00,0.00,NonSpenders
1049,20727,6,windows,148,Medium,20,14,Medium,1,5.00,5.00,ThriftySpenders
143,20728,6,android,138,Medium,10,7,Low,0,0.00,0.00,NonSpenders
726,20729,6,iphone,141,Medium,11,8,Low,2,15.00,30.00,AverageSpenders
1121,20730,6,iphone,134,Medium,14,10,Medium,0,0.00,0.00,NonSpenders
1863,20731,6,android,63,Low,9,14,Medium,0,0.00,0.00,NonSpenders
881,20732,6,iphone,59,Low,3,5,Low,1,20.00,20.00,AverageSpenders
1173,20733,6,iphone,72,Low,11,15,Medium,0,0.00,0.00,NonSpenders
2004,20734,6,iphone,60,Low,4,7,Low,0,0.00,0.00,NonSpenders
1059,20735,6,android,67,Low,16,24,High,4,3.00,12.00,ThriftySpenders
1326,20736,6,iphone,82,Low,9,11,Medium,0,0.00,0.00,NonSpenders
2231,20737,6,iphone,68,Low,8,12,Medium,0,0.00,0.00,NonSpenders
181,20738,6,android,87,Low,7,8,Low,0,0.00,0.00,NonSpenders
2139,20739,6,android,61,Low,5,8,Low,1,2.00,2.00,ThriftySpenders
1740,20740,6,windows,84,Low,9,11,Medium,1,1.00,1.00,ThriftySpenders
670,20741,6,iphone,59,Low,8,14,Medium,1,3.00,3.00,ThriftySpenders
539,20742,6,windows,59,Low,10,17,Medium,0,0.00,0.00,NonSpenders
1433,20743,6,android,69,Low,7,10,Medium,0,0.00,0.00,NonSpenders
1538,20744,6,iphone,59,Low,7,12,Medium,1,2.00,2.00,ThriftySpenders
1104,20745,6,iphone,68,Low,4,6,Low,0,0.00,0.00,NonSpenders
123,20746,6,android,78,Low,4,5,Low,0,0.00,0.00,NonSpenders
769,20747,6,android,73,Low,8,11,Medium,0,0.00,0.00,NonSpenders
1687,20748,6,android,72,Low,6,8,Low,2,1.50,3.00,ThriftySpenders
